team,match_up,game_date,w_l,min,pts,fgm,fga,fgp,tpm,tpa,tpp,ftm,fta,ftp,oreb,dreb,reb,ast,stl,blk,tov,pf,p_m,offrtg,derftg,netrtg,astp,astto,astr,orebp,drebp,rebp,tovp,efgp,tsp,pace,pie
MIL,MIL @ NYK,44510,W,240,112,40,90,44.4,26,50,52,6,9,66.7,13,37,50,29,4,4,15,17,12,117.9,105.3,12.6,72.5,1.93,20.6,33.3,79.6,56,15.8,58.9,59.6,95,54.7
MIL,MIL @ PHI,44509,W,240,118,44,95,46.3,15,39,38.5,15,21,71.4,12,40,52,21,5,6,9,10,9,118,111.2,6.8,47.7,2.33,15.3,30.9,72.1,52.6,9,54.2,56.6,99,56.3
MIL,MIL @ WAS,44507,L,240,94,37,94,39.4,10,36,27.8,10,18,55.6,16,33,49,17,14,3,13,10,-7,94.9,102,-7.1,45.9,1.31,12.6,31.7,82.5,52,13.1,44.7,46.1,99,45
MIL,MIL vs. NYK,44505,L,240,98,33,82,40.2,16,43,37.2,16,21,76.2,7,30,37,19,5,5,15,20,-15,98,113,-15,57.6,1.27,15.1,17.3,56.1,37.6,15,50,53.7,100,40.8
MIL,MIL @ DET,44502,W,240,117,42,84,50,17,37,45.9,16,21,76.2,9,43,52,28,7,8,17,23,28,117,89.9,27.1,66.7,1.65,19.9,29.5,70.6,54.5,17,60.1,62.7,99.5,71.9
MIL,MIL vs. UTA,44500,L,240,95,39,96,40.6,12,41,29.3,5,6,83.3,13,31,44,16,7,3,11,22,-12,103.3,116.3,-13,41,1.45,12.6,33.3,76.2,51.5,12,46.9,48.2,92,38.3
MIL,MIL vs. SAS,44499,L,240,93,36,89,40.4,10,39,25.6,11,16,68.8,9,43,52,20,6,2,21,18,-9,86.1,95.3,-9.2,55.6,0.95,14.6,18.2,82.5,50.9,19.4,46.1,48.4,107.5,40.8
MIL,MIL vs. MIN,44496,L,240,108,39,95,41.1,14,51,27.5,16,21,76.2,13,30,43,22,10,3,9,18,-5,108,113,-5,56.4,2.44,16.2,27.6,67.3,45.8,9,48.4,51.8,100,46.2
MIL,MIL @ IND,44494,W,240,119,41,85,48.2,11,32,34.4,26,31,83.9,7,35,42,24,13,6,14,19,10,113.3,101.9,11.5,58.5,1.71,17.6,15.2,72,44.8,13.3,54.7,60.3,106,57.8
MIL,MIL @ SAS,44492,W,240,121,44,83,53,15,35,42.9,18,22,81.8,7,37,44,21,6,5,22,15,10,117.5,107.8,9.7,47.7,0.95,15.7,25.6,73.1,52.7,21.4,62,65.3,103,52.1
MIL,MIL @ MIA,44490,L,240,95,32,84,38.1,12,42,28.6,19,29,65.5,5,33,38,19,6,0,15,26,-42,90.5,128,-37.6,59.4,1.27,14.6,10.7,69.8,39.4,14.3,45.2,49.1,106,28.2
MIL,MIL vs. BKN,44488,W,240,127,48,105,45.7,17,45,37.8,14,18,77.8,13,41,54,25,8,9,8,19,23,124.5,102,22.5,52.1,3.13,17.4,29.3,82.4,54.1,7.8,53.8,56.2,102,59.3
MIA,MIA @ ORL,44661,L,240,111,40,94,42.6,19,50,38,12,16,75,10,37,47,20,5,4,10,13,-14,112.1,123.8,-11.6,50,2,15.3,22.8,80.9,49,10.1,52.7,54.9,100,42.4
MIA,MIA vs. ATL,44659,W,240,113,40,72,55.6,11,26,42.3,22,28,78.6,4,29,33,20,9,1,17,17,4,116.5,112.4,4.1,50,1.18,16.3,16.7,64.6,44,17.5,63.2,67,97,54.3
MIA,MIA vs. CHA,44656,W,240,144,48,84,57.1,23,42,54.8,25,29,86.2,8,33,41,29,10,1,15,19,29,142.6,113.9,28.7,60.4,1.93,20.4,31.6,79.1,56.8,14.9,70.8,74.4,101,57.6
MIA,MIA @ TOR,44654,W,240,114,41,79,51.9,18,38,47.4,14,22,63.6,8,30,38,30,9,4,17,21,5,117.5,112.4,5.2,73.2,1.76,21.7,26.8,62.7,46.7,17.5,63.3,64.3,97,56.3
MIA,MIA @ CHI,44653,W,240,127,44,82,53.7,17,34,50,22,27,81.5,5,36,41,28,4,1,9,21,18,135.1,117.2,17.9,63.6,3.11,21.2,25,74,52.2,9.6,64,67.6,93.5,57.2
MIA,MIA @ BOS,44650,W,240,106,38,79,48.1,13,34,38.2,17,25,68,4,38,42,27,9,6,18,23,8,103.9,96.1,7.8,71.1,1.5,19.7,17,79.2,50,17.6,56.3,58.9,102,54.8
MIA,MIA vs. SAC,44648,W,240,123,49,90,54.4,19,40,47.5,6,6,100,10,38,48,30,7,1,16,20,23,128.1,104.2,24,61.2,1.88,21.4,34.1,83,60.2,16.7,65,66.4,96,60.2
MIA,MIA vs. BKN,44646,L,240,95,33,75,44,10,34,29.4,19,26,73.1,6,33,39,20,7,5,24,23,-15,96,111.1,-15.2,60.6,0.83,15.5,26.7,72.3,50,24.2,50.7,55,99,39.2
MIA,MIA vs. NYK,44645,L,240,103,35,70,50,12,33,36.4,21,25,84,8,27,35,18,6,3,15,25,-8,118.4,126.1,-7.7,51.4,1.2,15.7,27.8,59.2,45.9,17.2,58.6,63.6,87.5,47.4
MIA,MIA vs. GSW,44643,L,240,104,37,85,43.5,14,36,38.9,16,21,76.2,8,26,34,26,8,1,10,19,-14,113,125.5,-12.5,70.3,2.6,20,23.5,69.2,43.3,10.9,51.8,55.2,93,43.9
MIA,MIA @ PHI,44641,L,240,106,38,80,47.5,10,33,30.3,20,20,100,4,30,34,23,6,4,12,16,-7,110.4,117.7,-7.3,60.5,1.92,18.4,14.3,72.7,44.2,12.5,53.8,59.7,96,47.9
MIA,MIA vs. OKC,44638,W,240,120,46,95,48.4,18,51,35.3,10,12,83.3,11,35,46,25,5,0,6,19,12,126.3,114.9,11.4,54.3,4.17,18.7,28,74.5,50.5,6.3,57.9,59.8,94.5,52.4
MIA,MIA vs. DET,44635,W,240,105,29,72,40.3,12,33,36.4,35,39,89.7,7,37,44,20,1,1,13,21,7,109.4,102.1,7.3,69,1.54,16,20,80.9,51.1,13.5,48.6,58.9,96,54.6
MIA,MIA vs. MIN,44632,L,240,104,35,88,39.8,15,45,33.3,19,25,76,11,42,53,23,7,1,18,24,-9,100,108.7,-8.7,65.7,1.28,16.3,25,82.4,52.3,17.3,48.3,52.5,104,43.4
MIA,MIA vs. CLE,44631,W,240,117,41,86,47.7,11,35,31.4,24,27,88.9,8,34,42,28,9,6,9,26,12,118.2,107.1,11,68.3,3.11,20.7,19.6,77.8,48.4,9.1,54.1,59.8,98.5,56.7
MIA,MIA vs. PHX,44629,L,240,90,35,88,39.8,10,33,30.3,10,13,76.9,6,32,38,27,8,5,15,9,-21,90,109.9,-19.9,77.1,1.8,19.9,16.7,64.8,40.7,15,45.5,48,100.5,43.2
MIA,MIA vs. HOU,44627,W,240,123,49,91,53.8,14,31,45.2,11,14,78.6,13,37,50,26,3,4,15,17,17,126.8,109.3,17.5,53.1,1.73,18.8,35.7,76.9,58.5,15.5,61.5,63.3,97,61
MIA,MIA vs. PHI,44625,W,240,99,35,72,48.6,13,28,46.4,16,19,84.2,6,32,38,20,6,3,14,19,17,111.2,91.1,20.1,57.1,1.43,17.2,18.9,69.6,49.5,15.7,57.6,61.6,89.5,62.3
MIA,MIA @ BKN,44623,W,240,113,40,77,51.9,10,30,33.3,23,28,82.1,5,30,35,27,8,6,15,22,6,118.9,112.6,6.3,67.5,1.8,20.3,28.9,71.7,52.4,15.8,58.4,63.3,95,56.9
MIA,MIA @ MIL,44622,L,240,119,44,97,45.4,21,44,47.7,10,12,83.3,9,39,48,28,9,4,12,22,-1,113.3,115.4,-2.1,63.6,2.33,19.4,22.2,75,48.1,11.4,56.2,58.2,104.5,49.2
MIA,MIA vs. CHI,44620,W,240,112,40,81,49.4,12,31,38.7,20,26,76.9,9,30,39,28,8,5,14,18,13,115.5,101,14.4,70,2,20.7,22.2,72.7,47.2,14.4,56.8,60.6,97.5,56.8
MIA,MIA vs. SAS,44618,W,240,133,47,83,56.6,12,28,42.9,27,38,71.1,4,28,32,25,8,3,12,20,4,126.7,122.9,3.8,53.2,2.08,18.4,15,63.6,40.5,11.4,63.9,66.7,105,51.7
MIA,MIA @ NYK,44617,W,240,115,39,83,47,11,32,34.4,26,35,74.3,4,40,44,22,13,5,10,28,15,111.7,97.1,14.6,56.4,2.2,16.9,12.8,82,48.5,9.7,53.6,58.4,103,62.2
MIA,MIA @ CHA,44609,W,290,111,41,102,40.2,14,48,29.2,15,23,65.2,15,41,56,31,4,5,15,23,4,100.9,98.2,2.7,75.6,2.07,19.3,33.8,70.5,51.6,13.6,47.1,49.5,90.62,53.1
MIA,MIA vs. DAL,44607,L,240,99,35,84,41.7,7,27,25.9,22,27,81.5,15,33,48,19,1,2,12,23,-8,110,118.9,-8.9,54.3,1.58,14.6,42.9,74.5,58.3,13.3,45.8,51.6,90,45.5
MIA,MIA vs. BKN,44604,W,240,115,41,82,50,10,29,34.5,23,29,79.3,10,42,52,20,6,1,15,21,4,115,112.1,2.9,48.8,1.33,15,28.3,80.4,56.9,15,56.1,60.7,99.5,55.8
MIA,MIA @ NOP,44602,W,240,112,39,81,48.1,10,32,31.3,24,28,85.7,11,32,43,25,12,4,14,19,15,117.9,103.2,14.7,64.1,1.79,18.5,34.1,68,52.1,14.7,54.3,60,94.5,61.3
MIA,MIA @ WAS,44599,W,240,121,43,76,56.6,18,32,56.3,17,21,81,5,32,37,29,9,1,19,23,21,121,101,20,67.4,1.53,21.5,18.2,79.5,53.2,19,68.4,71,99.5,57.9
MIA,MIA @ CHA,44597,W,240,104,38,91,41.8,11,32,34.4,17,18,94.4,11,38,49,27,14,6,12,17,18,103,86.9,16.1,71.1,2.25,19.3,25.9,75,50.9,11.9,47.8,52.6,100,63.8
MIA,MIA @ SAS,44595,W,240,112,42,83,50.6,12,30,40,16,18,88.9,7,35,42,27,13,3,14,27,17,114.3,99,15.3,64.3,1.93,20.3,26.2,68.5,50,14.3,57.8,61.6,97,61.5
MIA,MIA @ TOR,44593,L,240,106,38,78,48.7,8,30,26.7,22,25,88,10,28,38,26,8,1,17,25,-4,112.8,117,-4.3,68.4,1.53,19.5,31,65.2,48.9,18.1,53.8,59.6,94,50.7
MIA,MIA @ BOS,44592,L,240,92,34,87,39.1,17,44,38.6,7,10,70,10,28,38,25,6,2,19,22,-30,95.8,125.8,-29.9,73.5,1.32,18.4,27.8,72.1,47.4,19.8,48.9,50.3,96.5,32.7
MIA,MIA vs. TOR,44590,L,315,120,45,110,40.9,16,50,32,14,20,70,19,42,61,26,12,6,24,26,-4,100.8,106,-5.1,57.8,1.08,15.1,39.1,68.9,53.1,20.2,48.2,50.5,89.9,45.1
MIA,MIA vs. LAC,44589,W,240,121,40,85,47.1,15,34,44.1,26,27,96.3,12,39,51,28,6,3,18,23,7,117.5,110.7,6.8,70,1.56,19.2,32.6,70.2,53.4,17.5,55.9,62.4,103,58
MIA,MIA vs. NYK,44587,W,240,110,37,74,50,16,37,43.2,20,22,90.9,7,31,38,30,8,3,20,23,14,118.3,101.1,17.2,81.1,1.5,22.6,25.6,68,49.4,21.5,60.8,65.7,94,58.8
MIA,MIA vs. LAL,44584,W,240,113,40,81,49.4,15,33,45.5,18,20,90,6,33,39,31,9,3,16,31,6,115.3,108.1,7.2,77.5,1.94,22.6,20.9,73.9,48.3,16.3,58.6,62.9,98.5,55.1
MIA,MIA @ ATL,44582,L,240,108,41,85,48.2,15,40,37.5,11,12,91.7,11,22,33,30,8,1,15,22,-2,117.4,118.3,-0.9,73.2,2,22.2,31.8,76.7,50,16.3,57.1,59.8,92.5,47.1
MIA,MIA vs. POR,44580,W,240,104,37,80,46.3,12,35,34.3,18,25,72,9,34,43,24,12,6,16,15,12,110.6,95.8,14.8,64.9,1.5,18.5,25.5,72,49.5,17,53.8,57.1,95,60
MIA,MIA vs. TOR,44578,W,240,104,38,83,45.8,9,24,37.5,19,22,86.4,13,36,49,20,11,8,12,18,5,113,107.6,5.4,52.6,1.67,15.9,29.8,66.1,49.5,13,51.2,56.1,92,56.1
MIA,MIA vs. PHI,44576,L,240,98,33,86,38.4,9,35,25.7,23,30,76.7,12,31,43,24,10,4,10,18,-11,104.3,114.7,-10.5,72.7,2.4,17.9,28.1,78,49,10.6,43.6,49.4,94.5,45.5
MIA,MIA vs. ATL,44575,W,240,124,41,77,53.2,14,30,46.7,28,30,93.3,9,28,37,30,6,5,16,27,6,130.5,124.2,6.3,73.2,1.88,21.7,34.2,65.9,51.2,16.8,62.3,68.7,95,54.7
MIA,MIA @ ATL,44573,W,240,115,43,90,47.8,16,45,35.6,13,14,92.9,10,44,54,28,7,4,15,20,24,113.9,91,22.9,65.1,1.87,19.7,27.7,83.3,57.4,14.9,56.7,59.8,100.5,63.6
MIA,MIA @ PHX,44569,W,240,123,44,88,50,22,44,50,13,15,86.7,11,38,49,33,9,1,16,18,23,123,100,23,75,2.06,22.8,28.9,80,55.8,16,62.5,65,100,60.4
MIA,MIA @ POR,44566,W,240,115,37,82,45.1,19,41,46.3,22,29,75.9,14,36,50,29,3,3,11,21,6,126.4,121.1,5.3,78.4,2.64,21.2,37.5,77.6,57.7,12.1,56.7,60.7,90.5,55.3
MIA,MIA @ GSW,44564,L,240,108,37,90,41.1,17,42,40.5,17,19,89.5,11,38,49,24,5,2,19,13,-7,105.9,111.7,-5.8,64.9,1.26,16.8,31.5,81.3,54.9,18.6,50.6,54.9,102.5,42.2
MIA,MIA @ SAC,44563,L,240,113,46,105,43.8,9,33,27.3,12,12,100,18,31,49,26,4,3,9,18,-2,115.3,118.6,-3.3,56.5,2.89,17.7,40.7,77.5,55.6,9.2,48.1,51.2,97.5,47.6
MIA,MIA @ HOU,44561,W,240,120,40,86,46.5,14,33,42.4,26,31,83.9,11,32,43,21,7,6,14,16,10,116.5,107.8,8.7,52.5,1.5,15.4,27.7,67.3,48.5,13.6,54.7,60.2,102.5,57.2
MIA,MIA vs. WAS,44558,W,240,119,41,92,44.6,16,34,47.1,21,23,91.3,14,28,42,26,14,5,8,13,7,126.6,117.9,8.7,63.4,3.25,19.1,30.2,66.7,46.9,8.5,53.3,58.3,94.5,54.6
MIA,MIA vs. ORL,44556,W,240,93,36,89,40.4,10,34,29.4,11,18,61.1,20,31,51,28,7,1,14,19,10,103.3,91.2,12.1,77.8,2,20.1,36.8,74.4,53,15.6,46.1,48,90.5,55.2
MIA,MIA vs. DET,44553,W,240,115,43,88,48.9,12,32,37.5,17,19,89.5,6,37,43,23,4,0,13,25,3,113.9,112,1.9,53.5,1.77,17.3,19.1,84.8,51.6,12.9,55.7,59.7,100.5,49.6
MIA,MIA vs. IND,44551,W,240,125,47,95,49.5,22,49,44.9,9,11,81.8,15,38,53,30,5,5,11,21,29,130.2,101.1,29.2,63.8,2.73,20.8,36,69.6,53.8,11.5,61.1,62.6,95.5,62.4
MIA,MIA @ DET,44549,L,240,90,28,74,37.8,13,43,30.2,21,33,63.6,8,31,39,23,4,3,13,27,-10,94.7,105.3,-10.5,82.1,1.77,18.3,17.6,79.5,46.3,13.7,46.6,50.8,95,40.4
MIA,MIA @ ORL,44547,W,240,115,41,82,50,19,35,54.3,14,19,73.7,14,32,46,25,5,5,17,14,10,125,111.7,13.3,61,1.47,18.9,34.1,71.7,53.3,18.5,61.6,63.6,93,53.8
MIA,MIA @ PHI,44545,W,240,101,35,78,44.9,18,44,40.9,13,17,76.5,9,35,44,25,5,3,18,18,5,111,105.5,5.5,71.4,1.39,19.5,31.1,84.8,58.2,19.8,56.4,59.1,91,49.9
MIA,MIA @ CLE,44543,L,240,94,38,85,44.7,13,40,32.5,5,9,55.6,11,28,39,26,4,4,16,15,-11,102.2,111.7,-9.5,68.4,1.63,19.8,26.5,73.3,48.9,17.4,52.4,52.8,93,44.3
MIA,MIA vs. CHI,44541,W,240,118,46,93,49.5,19,43,44.2,7,9,77.8,12,38,50,37,8,6,10,21,26,125.5,98.9,26.6,80.4,3.7,25.2,33.3,72.7,54.4,10.6,59.7,60.8,93.5,68.1
MIA,MIA vs. MIL,44538,W,240,113,40,77,51.9,22,47,46.8,11,12,91.7,6,36,42,32,6,6,22,23,9,111.9,104,7.9,80,1.45,22.9,18.9,70.9,50,21.8,66.2,68.7,100.5,59.5
MIA,MIA vs. MEM,44536,L,240,90,35,76,46.1,6,22,27.3,14,17,82.4,7,29,36,26,11,6,23,19,-15,91.8,107.1,-15.3,74.3,1.13,19.3,25.6,63.5,46.3,23.5,50,53.9,98,45.7
MIA,MIA @ MIL,44534,L,240,102,34,84,40.5,17,43,39.5,17,24,70.8,9,30,39,29,6,5,15,17,-22,105.2,125.3,-20.1,85.3,1.93,20.9,24.1,56.4,40.4,15.5,50.6,53.9,98,42
MIA,MIA @ IND,44533,W,240,113,43,81,53.1,16,34,47.1,11,13,84.6,9,29,38,24,5,6,13,22,9,125.6,115.6,10,55.8,1.85,19.2,28.2,63.3,47.7,14.4,63,65.2,90,56.3
MIA,MIA vs. CLE,44531,L,240,85,32,85,37.6,12,37,32.4,9,13,69.2,9,19,28,21,8,4,13,17,-26,92.4,119.4,-27,65.6,1.62,16.7,23.2,75,42,14.1,44.7,46.8,92.5,29.2
MIA,MIA vs. DEN,44529,L,240,111,43,91,47.3,15,44,34.1,10,15,66.7,12,27,39,32,2,1,9,18,-9,119.4,130.4,-11.1,74.4,3.56,23,31.4,85.3,52.9,9.7,55.5,56.9,92.5,45.1
MIA,MIA @ CHI,44527,W,240,107,37,86,43,14,40,35,19,22,86.4,9,27,36,23,13,1,10,19,3,109.2,107.2,2,62.2,2.3,17.6,22,65.9,42.6,10.2,51.2,55.9,97.5,52.2
MIA,MIA @ MIN,44524,L,240,101,33,74,44.6,15,42,35.7,20,29,69,4,36,40,25,6,2,21,25,-12,97.1,110.8,-13.7,75.8,1.19,18.4,14.9,69.1,44.1,20.2,54.7,58.2,103,44.4
MIA,MIA @ DET,44523,W,240,100,35,76,46.1,9,29,31,21,29,72.4,12,39,51,22,9,3,17,19,8,106.4,97.9,8.5,62.9,1.29,17.1,32.6,78.4,57.4,18.1,52,56.3,94,59.5
MIA,MIA @ WAS,44520,L,240,100,38,81,46.9,7,27,25.9,17,20,85,10,27,37,21,7,3,14,26,-3,107.5,113.2,-5.7,55.3,1.5,16.3,34.1,70,51.2,15.1,51.2,55.7,92,47.8
MIA,MIA vs. WAS,44518,W,240,112,41,82,50,10,26,38.5,20,24,83.3,7,34,41,27,10,1,6,13,15,119.1,104.3,14.8,65.9,4.5,20.8,21.4,83.3,52.4,6.4,56.1,60.5,93.5,59.7
MIA,MIA vs. NOP,44517,W,240,113,42,87,48.3,15,40,37.5,14,17,82.4,10,29,39,29,6,2,11,25,15,117.7,104.3,13.5,69,2.64,20.9,31.1,72.7,51.7,11.5,56.9,59.8,95,58.4
MIA,MIA @ OKC,44515,W,240,103,37,82,45.1,18,40,45,11,13,84.6,8,37,45,22,11,5,19,13,13,104,91.8,12.2,59.5,1.16,16.7,24.4,79.6,53.2,19.2,56.1,58.7,98.5,56.5
MIA,MIA @ UTA,44513,W,240,111,42,85,49.4,13,33,39.4,14,16,87.5,13,35,48,23,6,3,21,25,6,114.4,107.1,7.3,54.8,1.1,17,36.4,69.8,54.6,21.6,57.1,60.3,97.5,53.2
MIA,MIA @ LAC,44511,L,240,109,43,97,44.3,9,41,22,14,17,82.4,18,32,50,18,9,4,15,21,-3,111.2,113.1,-1.9,41.9,1.2,13.1,38.2,69.4,52.9,15.3,49,52.2,98.5,44.6
MIA,MIA @ LAL,44510,L,265,117,40,96,41.7,10,37,27,27,35,77.1,11,36,47,26,14,2,14,25,-3,104.5,107.1,-2.7,65,1.86,17,25,74,47.3,12.5,46.9,52.5,101.43,49.7
MIA,MIA @ DEN,44508,L,240,96,31,78,39.7,13,36,36.1,21,25,84,6,31,37,22,3,3,13,20,-17,103.2,120.2,-17,71,1.69,17.7,18.4,63.5,41.6,14,48.1,53.9,93.5,41
MIA,MIA vs. UTA,44506,W,240,118,47,78,60.3,11,21,52.4,13,17,76.5,7,29,36,30,3,1,14,18,3,129.7,125,4.7,63.8,2.14,22.9,29.4,79.1,57.1,15.4,67.3,69,91.5,51.5
MIA,MIA vs. BOS,44504,L,240,78,28,81,34.6,9,41,22,13,19,68.4,13,32,45,18,8,0,18,19,-17,86.7,104.4,-17.7,64.3,1,14.2,33.9,70.8,51,20,40.1,43.6,90.5,37.2
MIA,MIA @ DAL,44502,W,240,125,43,83,51.8,13,25,52,26,30,86.7,9,36,45,25,6,5,7,25,15,131.6,115.8,15.8,58.1,3.57,19.1,25.6,73.6,52.1,7.4,59.6,65,95,61.2
MIA,MIA @ MEM,44499,W,240,129,46,88,52.3,21,37,56.8,16,19,84.2,11,39,50,31,12,2,18,17,26,129,103,26,67.4,1.72,21.1,37.2,76.4,59.2,18,64.2,66.9,100,61.1
MIA,MIA vs. CHA,44498,W,240,114,43,91,47.3,9,35,25.7,19,19,100,16,44,60,23,6,3,18,20,15,115.2,100,15.2,53.5,1.28,16.1,43.8,76.3,61.7,18.2,52.2,57.4,99,60.1
MIA,MIA @ BKN,44496,W,240,106,38,96,39.6,8,29,27.6,22,26,84.6,17,45,62,21,6,2,15,19,13,103.9,90.3,13.6,55.3,1.4,14.6,35,88.7,60.2,14.7,43.8,49.3,102.5,56.1
MIA,MIA vs. ORL,44494,W,240,107,41,87,47.1,6,27,22.2,19,19,100,9,33,42,28,10,2,11,19,17,110.3,90.9,19.4,68.3,2.55,20.7,21.7,74.5,49.5,11.3,50.6,56.1,98,63.4
MIA,MIA @ IND,44492,L,265,91,35,91,38.5,9,33,27.3,12,14,85.7,10,45,55,18,4,2,22,25,-11,84.3,96.2,-12,51.4,0.82,12.9,26.3,73.8,50.8,20.4,43.4,46.8,96.91,41.7
MIA,MIA vs. MIL,44490,W,240,137,51,96,53.1,15,35,42.9,20,31,64.5,11,47,58,28,8,2,11,26,42,128,90.5,37.6,54.9,2.55,18.5,30.2,89.3,60.6,10.3,60.9,62.5,106,71.8
MEM,MEM vs. BOS,44661,L,240,110,39,102,38.2,15,47,31.9,17,27,63,19,26,45,27,11,6,10,16,-29,107.8,135,-27.1,69.2,2.7,17.9,32.4,57.8,42.5,9.8,45.6,48.3,102.5,37.2
MEM,MEM vs. NOP,44660,W,240,141,53,90,58.9,18,35,51.4,17,23,73.9,13,35,48,41,6,9,19,24,27,133,107.5,25.5,77.4,2.16,25.6,33.3,69.1,54.3,17.9,68.9,70.4,106,66.1
MEM,MEM @ DEN,44658,L,240,109,42,89,47.2,11,28,39.3,14,19,73.7,10,24,34,30,8,3,13,21,-13,107.9,119.6,-11.7,71.4,2.31,21.3,20.4,69.4,41.2,12.9,53.4,56,101.5,44.1
MEM,MEM @ UTA,44656,L,265,115,39,101,38.6,13,31,41.9,24,29,82.8,10,41,51,26,13,7,13,29,-6,99.1,104.3,-5.2,66.7,2,16.9,20.3,69.8,44.9,11.2,45,50.5,105.06,48
MEM,MEM vs. PHX,44652,W,240,122,46,102,45.1,7,24,29.2,23,28,82.1,16,32,48,30,7,2,11,18,8,116.2,108.6,7.6,65.2,2.73,19.2,35,80.5,53.5,10.5,48.5,53.4,105,52.9
MEM,MEM @ SAS,44650,W,240,112,44,91,48.4,16,39,41,8,11,72.7,12,28,40,26,8,5,14,15,1,117.9,115.6,2.3,59.1,1.86,19.1,31.3,74.4,51.6,14.7,57.1,58.4,95.5,49.2
MEM,MEM vs. GSW,44648,W,240,123,43,92,46.7,12,30,40,25,35,71.4,13,39,52,26,11,3,14,21,28,118.3,92.2,26,60.5,1.86,17.6,32.7,82.4,56.6,13.5,53.3,57.3,103.5,64.9
MEM,MEM vs. MIL,44646,W,240,127,49,102,48,13,37,35.1,16,23,69.6,16,38,54,30,10,9,8,19,25,124.5,102,22.5,61.2,3.75,19.9,35.7,69,52.6,7.8,54.4,56.6,101,64.6
MEM,MEM vs. IND,44644,W,240,133,50,93,53.8,21,42,50,12,17,70.6,16,39,55,34,8,9,17,22,30,135.7,104,31.7,68,2,22.2,46.7,71.4,60.4,17.3,65.1,66.2,98.5,66.4
MEM,MEM vs. BKN,44643,W,240,132,47,101,46.5,19,38,50,19,22,86.4,16,30,46,28,8,7,13,22,12,130.7,118.8,11.9,59.6,2.15,18.4,41.8,68.2,53.5,12.9,55.9,59.6,101,53.3
MEM,MEM @ HOU,44640,W,240,122,46,96,47.9,16,34,47.1,14,17,82.4,7,44,51,26,14,6,14,24,24,114,90.7,23.3,56.5,1.86,18.1,21.2,87,54.7,13.1,56.3,58.9,107.5,59.7
MEM,MEM @ ATL,44638,L,240,105,40,86,46.5,8,22,36.4,17,23,73.9,15,33,48,18,6,10,17,18,-15,107.1,121.2,-14.1,45,1.06,13.6,32,72.9,52,17.3,51.2,54.6,98.5,42.3
MEM,MEM @ IND,44635,W,240,135,54,105,51.4,15,40,37.5,12,20,60,18,33,51,38,11,11,10,16,33,128.6,98.1,30.5,70.4,3.8,23.5,35.1,60.3,47.8,9.5,58.6,59.3,104.5,67.8
MEM,MEM @ OKC,44633,W,240,125,48,102,47.1,11,29,37.9,18,20,90,20,37,57,30,8,5,13,20,7,122.5,115.7,6.9,62.5,2.31,19.4,43.6,66.7,55.4,12.7,52.5,56.4,102,55.8
MEM,MEM vs. NYK,44631,W,240,118,46,104,44.2,9,26,34.6,17,29,58.6,19,35,54,23,8,16,10,27,4,112.4,109.6,2.8,50,2.3,15.1,37.3,69.6,52,9.5,48.6,50.5,104.5,52.2
MEM,MEM vs. NOP,44628,W,240,132,48,101,47.5,16,44,36.4,20,24,83.3,15,37,52,30,8,6,12,20,21,128.2,109.9,18.3,62.5,2.5,19.6,36.4,73.1,54.2,11.7,55.4,59.2,102,57.4
MEM,MEM @ HOU,44626,L,240,112,44,97,45.4,5,26,19.2,19,27,70.4,12,28,40,27,12,8,11,27,-11,108.7,120.6,-11.9,61.4,2.45,18.2,33.3,67.4,48,10.7,47.9,51.4,102.5,46.5
MEM,MEM vs. ORL,44625,W,240,124,46,92,50,14,34,41.2,18,27,66.7,6,49,55,25,7,4,8,14,28,120.4,93.2,27.2,54.3,3.13,18,21.2,94.2,57.7,7.8,57.6,59.7,103,61
MEM,MEM @ BOS,44623,L,240,107,42,99,42.4,13,40,32.5,10,13,76.9,17,27,44,24,10,4,7,16,-13,115.1,129,-14,57.1,3.43,17.4,36.2,62.2,47.6,7.5,49,51.1,93,42.5
MEM,MEM vs. SAS,44620,W,240,118,48,89,53.9,11,26,42.3,11,19,57.9,13,42,55,24,5,6,18,18,13,114.6,101,13.6,50,1.33,17.1,28.9,73.3,54.3,17.5,60.1,60.6,103.5,55.4
MEM,MEM @ CHI,44618,W,240,116,44,100,44,7,23,30.4,21,26,80.8,19,42,61,23,5,10,14,24,6,109.4,105.8,3.7,52.3,1.64,15.3,37.9,77.2,57.4,13.2,47.5,52,105,53.7
MEM,MEM @ MIN,44616,L,240,114,38,98,38.8,9,31,29,29,40,72.5,26,33,59,25,9,7,16,21,-5,112.9,119,-6.1,65.8,1.56,15.7,49.3,66,56.7,15.8,43.4,49.3,100.5,48.4
MEM,MEM vs. POR,44608,L,240,119,37,85,43.5,11,30,36.7,34,42,81,10,29,39,20,10,7,10,26,-4,124,126.8,-2.8,54.1,2,14.9,35.3,64.4,49,10.4,50,57.5,96.5,48.1
MEM,MEM @ NOP,44607,W,240,121,47,94,50,10,34,29.4,17,27,63,18,31,49,29,10,3,13,24,12,124.7,113.5,11.2,61.7,2.23,19.5,47.1,69.6,57.7,13.4,55.3,57.1,96.5,56.7
MEM,MEM @ CHA,44604,W,240,125,47,96,49,11,33,33.3,20,33,60.6,16,41,57,31,11,8,17,26,7,114.7,108.3,6.4,66,1.82,19.6,33.9,67.2,51.7,15.6,54.7,56.6,109,56.4
